日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,工作網址
2020-06-03,財務會計,台灣極沃股份有限公司,日本國內二手商品業界龍頭，國內市場占有率No.1，REUSE事業體亦跨足美國及亞洲其他國家。,"30,000","1. 收發、記錄及彙整交易產生之原始憑證，並登錄至會計系統製作傳票。2. 審核有關各項費用支付之發票、單據及帳務處理。3. 處理廠商貨款或費用等應付款項帳務。4. 處理客戶應收款項帳務。5. 完成財務報表並處理其他一般會計帳務。6. 營業稅、營所稅等各項稅務作業。7. 辦理銀行現金存款、提款、匯款、轉帳作業。8. 核對儲存現金與記錄是否相符合。9. 管理零用金異動及撥補作業。10. 製作出納科目餘額表、收款日報表、利息收入調節表、銀行存款收支日報表、銀行往來授信明細表等。11. 協助完成其他主管交報事務。要求條件 ● 會計學類,財務金融學類,一般商業學類 相關科系",台北市大同區,經驗不拘,"大學,碩士",https://www.1111.com.tw/job/91431805/
2020-06-05,會計人員,德盟企業股份有限公司,台北市中山區松江路85巷,"27,000",1.會計帳務處理2.營業稅申報3.管理零用金4.銀行洽辦事宜5.人事，總務 ＞,台北市中山區,經驗不拘,"高中職,專科,大學",https://www.1111.com.tw/job/85930231/
2020-06-03,財務會計工讀生,玉禮實業股份有限公司,台北市中山區長安東路,158,1.協助整理帳務資料2.資料KEY IN3.主管交辦事項4.需熟悉會計科目5.一個月排班7日(月初、月底需排班一星期兩日)要求條件 ● 商業及管理學門 相關科系,台北市中山區,經驗不拘,"專科,大學",https://www.1111.com.tw/job/91503475/
2020-06-01,財務專員,無敵科技股份有限公司,無敵、BESTA,面議（經常性薪資4萬/月含以上）,1.須具備財務出納及會計相關事務經驗，能獨立處理日常相關帳務。2.細心耐心，具數字敏感度及解決問題善溝通的能力。3.銀行往來業務、應收付帳務處理、銀行授信.保險等相關事宜.4.股務相關事宜、協助議事手冊及董事會事務及相關事項之公告申報.5.主管交辦事項.6.有會計師事務所經驗者尤佳.要求條件 ● 商業及管理學門 相關科系,台北市士林區,2年工作經驗以上,大學,https://www.1111.com.tw/job/91499700/
2020-06-05,會計人員,永覲工業股份有限公司,高雄市小港區興業街,"27,000","1.辦理銀行往來業務；2.管理零用金異動、撥補作業及彙整交易產生之原始憑證；3.處理廠商應付款項及付款方式出納作業；4.處理客戶應收款項及開立發票；5.配合財報需要，備妥查帳準備資料；6.製作現金簿、零用金撥補明細表、銀行存款對帳表、銀行往來授信明細等；7.使用正航ERP處理會計帳務；8.協助行政庶務作業、主管交辦事項。要求條件 ● 商業及管理學門 相關科系 ● 擁有 輕型機車,普通小型車 駕照",高雄市小港區,經驗不拘,大學,https://www.1111.com.tw/job/80162457/
2020-06-05,2020日盛企業MA儲備幹部,日盛國際租賃股份有限公司,台北市中山區松江路,面議（經常性薪資4萬/月含以上）,"日盛MA計畫主要為招募與培訓具備日盛租賃所秉持「人、禮、誠、學、心」五大服務理念之金融專業人才，期許員工以人為本，以禮為念，待人處事以真誠為向，鼓勵持續進學，精進專業知能，從心出發替客戶設想，善盡社會責任。 加入日盛MA計畫，未來將接受公司內、外勤不同單位之培訓及實習，包含企金業務、審查、債權管理、業務管理等四大面向，提供您成為全方位企業金融專業人才。此外，將會有完整的管理、語文的培訓計畫，讓您在日盛不只能成為專業的管理者，更是具國際化的金融專家。加入日盛MA，您將擁有一個圓夢的機會 【成功圓夢四部曲】1.企金文件流程及審查制度深入研討與實作2.開發區域內潛在客戶及約訪3.徵信報告撰寫及簽約對保4.談判議價與銷售締結 完成在台灣的訓練後，您將有機會外派至中國大陸或東協國家。要求條件 ● 商業及管理學門,經濟學類 相關科系 ● 擁有 普通小型車 駕照",台北市中山區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/91433102/
2020-06-02,財會助理,金冠隆營造有限公司,新竹市北區東大路,"25,000","1.製作帳務報表2.會計部門的行政庶務3.協助會計處理銀行事務要求條件 ● 一般商業學類,會計學類,其他商業及管理學類 相關科系",新竹市北區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/80037321/
2020-06-04,會計人員,靖達精密科技有限公司,台南市新營區新芳街,"25,000","1.處理會計相關庶務2.具相關經驗3.應收/應付帳款4.銀行往來5.主管交辦事項6.會計內、外帳處理7.配合度高、具責任感、會計觀念正確、基礎扎實、反應佳。要求條件 ● 財務金融學類,會計學類 相關科系",台南市新營區,3年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/76815874/
2020-06-03,南港區 經貿二路保全，月休10-6日、薪38178-46178元(含加班費、勞退提撥) ，年終約4萬1，暨 特休假。,中信保全股份有限公司,台北市南港區經貿二路,"38,178","中信保全公司係中信金控集團CTBC子公司，目前招募中國信託南港金融園區安全維護保全人員，提供條件如下： 1.月休10-6日、月領38178-46178元(含加班費、勞退提撥)。2.加班費依案場計算(每班2000~2200元)。 3.年終獎金：工作全年，考核良好約40,000元。4.定時發薪 : 每月5日發薪，12日發獎金。 5.其他享有福利 :  (1)享中信金控員工低利房貸(額度新台幣300萬元)。 (2)三節福利金、慶生禮券等福利。 (3)結婚禮金，生育補助金，喪葬奠儀金等。 (4)每年免費定期健康檢查。 (5)勞基法特別休假及給薪公假(如婚假、喪假、陪產假等)。 (6)勞保、健保投保薪資金額為36,300元。(7)遵法制度化:公司按月提撥退休金專戶2178元(6％)。  其他詳細資料請參閱本公司網站：http://www.ctsec.com.tw",台北市南港區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/78474155/
2020-06-05,會計專員,慶豐食品廠,雲林縣元長鄉西莊村18號,"23,800","1.應收帳款跟催與傳票2.立沖帳 / 電子發票開立 / 銀行往來傳票3.各項調節表4.實帳戶餘額表等報表編列5.協助會計作業6.主管交辦事項要求條件 ● 一般商業學類,會計學類,財務金融學類 相關科系 ● 擁有 輕型機車 駕照",雲林縣元長鄉,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/80248186/
2020-06-05,會計人員(薪26000~28000起),中台貿股份有限公司,彰化縣秀水鄉平安三街,"26,000","1.應收帳款、發票開立、應付帳款、開立傳票、沖銷帳款2.銀行領匯款、零用金管理、薪資及業績計算3.會計相關工作等要求條件 ● 擁有 輕型機車,普通重機車 駕照",彰化縣秀水鄉,1年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/79643118/
2020-06-02,會計助理,寬泰食品有限公司,新北市汐止區大同路,"25,000",1.辦理銀行現金存款、提款、匯款、轉帳作業。2.執行一般現金收付作業。3.核對儲存現金與記錄是否相符合。4.管理零用金異動及撥補作業。5.製作出納科目餘額表、收款日報表、利息收入調節表、銀行存款收支日報表、銀行往來授信明細表等。6.供應商採購帳目整理7.依據會計師事務所要求登錄帳目要求條件 ● 會計學類 相關科系,新北市汐止區,經驗不拘,不拘,https://www.1111.com.tw/job/91231024/
2020-06-02,會計行政助理,台灣屏東農業國際運銷股份有限公司,暫不提供地址,"25,000","1、協助部門日常行政文書事務。 2、ERP系統資料登打及出貨相關作業。  3、簡易財務數據統計整理、管理及維護。 4、協助整理財務報表。 5、出貨異常相關數據統整。 6、其他上級交辦事項。7、細心負責。要求條件 ● 會計學類,一般商業學類 相關科系",屏東縣屏東市,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/86021180/
2020-06-01,【稽核室】資訊稽核人員,群益期貨股份有限公司,台北市大安區敦化南路,面議（經常性薪資4萬/月含以上）,"檢查、評估資安控制措施、衡量資訊安全管理制度之有效性要求條件 ● 證券商業務員,證券商高級業務員,期貨商業務員,CISSP,ISO 27001資訊安全管理系統主導稽核員 專業憑證",台北市大安區,2年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/80259405/
2020-05-15,測試職缺問答,1111測試-免v,台北市松山區南京東路,"40,000",1. 不全案件之溝通說明2. 與各大銀行策略聯盟，進行分眾行銷3. 保戶服務4. 危險分級，制定及核定費率之規劃,台北市松山區,經驗不拘,不拘,https://www.1111.com.tw/job/91486051/
2020-06-01,會計行政人員,旺鑫當舖,台中市西屯區河南路,"25,800","1.辦理銀行現金存款、提款、匯款、轉帳作業。 2.執行一般現金收付作業。 3.客戶資料維護建檔。 4.一般行政工作。 5.櫃檯收銀。要求條件 ● 擁有 輕型機車,普通重機車 駕照",台中市西屯區,經驗不拘,不拘,https://www.1111.com.tw/job/91281699/
2020-06-05,會計,常裕工業股份有限公司,桃園市中壢區山東路,"26,000","1.應收應付的帳務處理2.銀行往來業務3.薪資計算及申報作業 4.HR事務5.營業稅申報6.配合主管交辦事項7.支援總務部份工作需細心 有責任要求條件 ● 會計學類,一般商業學類,其他商業及管理學類 相關科系 ● 擁有 輕型機車 駕照",桃園市中壢區,經驗不拘,"專科,大學",https://www.1111.com.tw/job/91456461/
2020-06-04,[外派越南]織造染整/成衣貿易事業體_財會儲備幹部,旭榮集團_旭寬企業股份有限公司,台北市中正區忠孝東路,面議（經常性薪資4萬/月含以上）,"1.會計及帳務工作相關作業 2.財務相關作業 3.覆核各項會計作業，以符合財會及稅務之規定 4.辦理銀行現金存款、提款、匯款、轉帳作業 5.銀行往來授信明細表等 6.製做各類總公司規範財會報表 7.審核有關各項費用支付之發票、單據、帳務處理 8.審核廠商貨款或費用等應付款項帳務9.視工作狀況，未來有機會接觸採購相關作業要求條件 ● 會計學類,財務金融學類,一般商業學類 相關科系",東南亞越南,5年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/85961807/
2020-06-02,財務專員(楊梅),太平洋電線電纜股份有限公司,台北市大安區敦化南路,"32,000","一、收取客戶款項：電匯/支票/信用狀/現金。二、返還客戶支票。三、款項異動後續作業。四、預期應收帳款通知。五、資金預估。六、國內付款作業。七、銀行保證作業。八、主管交辦事項。要求條件 ● 財務金融學類,會計學類 相關科系",桃園市楊梅區,2年工作經驗以上,"大學,碩士",https://www.1111.com.tw/job/91500766/
2020-06-05,財務會計–通順展公司  (匠普關係企業),匠普集團_匠普系統工程股份有限公司,高雄市仁武區仁林路,"25,000","1.財務(資金管理及銀行往來業務). 2.會計(憑證審核/傳票製作,月/年度結算作業). 3.人事計薪/勞保/健保作業4.處理主管交辦事項及其他事務。5.熟鼎新ERP 會計系統者佳要求條件 ● 會計學類,財務金融學類 相關科系",高雄市前鎮區,2年工作經驗以上,"專科,大學",https://www.1111.com.tw/job/91295420/
2020-06-03,會計人員,歐粹實業股份有限公司,台北市南港區南港路三段47巷,"26,000",1.商品進出貨系統登錄2.會基本電腦操作及文書處理3.至銀行辦理事務4.處理主管交辦事務5.行政及日常帳務處理,台北市南港區,1年工作經驗以上,"專科,大學",https://www.1111.com.tw/job/91437086/
2020-06-03,【小車】車貸審查人員（可年後上班）,中租迪和股份有限公司,台北市內湖區瑞光路,面議（經常性薪資4萬/月含以上）,"1.汽客車分期付款案件審核。2.同業訊息照會。3.撰寫風險評估報告。4.實地訪廠視察。5.向主管提報案件。6.負責收集產業訊息。7.其他上級交辦事項。要求條件 ● 圖書資訊檔案學類,一般商業學類 相關科系",台北市內湖區,1年工作經驗以上,"專科,大學",https://www.1111.com.tw/job/91244661/
